"Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
30,"01/03/2013",46.28,3.711,1198.18,6.28,,22.44,767.62,224.1987350,6.237,FALSE
42,"01/03/2013",48.17,3.830,767.27,,,,765.34,132.3675714,6.897,FALSE
38,"01/03/2013",48.08,4.109,423.71,,,,1458.41,132.3675714,9.910,FALSE
3,"01/03/2013",54.19,3.711,3805.93,81.37,,108.54,490.13,228.1064444,6.108,FALSE
40,"01/03/2013",33.18,3.885,2229.33,54.92,,181.91,3241.55,138.8684286,3.932,FALSE
32,"01/03/2013",25.80,3.638,6491.48,509.13,5.04,498.37,2620.48,201.1548374,7.107,FALSE
34,"01/03/2013",43.51,3.694,5182.14,401.81,1.20,13.92,3020.54,132.3675714,8.934,FALSE
26,"01/03/2013",26.49,3.885,1699.44,190.00,18.00,133.09,2525.41,138.8684286,7.097,FALSE
18,"01/03/2013",35.80,3.885,4463.90,1107.58,2.40,502.00,1440.78,138.8684286,7.942,FALSE
12,"01/03/2013",48.08,4.109,8524.99,510.79,,1369.50,5260.02,132.3675714,9.910,FALSE
23,"01/03/2013",32.68,3.885,2573.35,1388.90,0.40,28.00,1979.19,138.8684286,3.932,FALSE
37,"01/03/2013",56.13,3.711,555.78,,,,1623.00,223.2379794,6.266,FALSE
20,"01/03/2013",34.88,3.890,12233.06,1716.47,8.64,286.35,1911.82,217.1652896,7.439,FALSE
19,"01/03/2013",33.74,4.079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,FALSE
31,"01/03/2013",46.28,3.711,9223.83,276.82,10.80,155.46,6554.70,224.1987350,6.237,FALSE
9,"01/03/2013",43.73,3.711,3203.42,155.89,,4.87,2740.31,228.3518049,5.049,FALSE
4,"01/03/2013",42.56,3.694,27132.59,762.39,3.20,1621.99,3526.18,132.3675714,3.921,FALSE
28,"01/03/2013",48.08,4.109,3857.41,213.47,4.12,332.82,5674.71,132.3675714,9.910,FALSE
5,"01/03/2013",49.47,3.711,3090.32,25.23,,18.75,4117.85,225.1578889,5.494,FALSE
1,"01/03/2013",48.01,3.711,10610.74,261.46,2.80,25.54,2747.59,224.5645263,6.525,FALSE
21,"01/03/2013",46.28,3.711,16782.27,614.38,0.80,16.96,3786.08,224.1987350,6.237,FALSE
36,"01/03/2013",56.13,3.695,849.54,,,,630.16,223.2379794,6.266,FALSE
15,"01/03/2013",33.45,4.079,5780.05,246.90,1.20,985.73,1522.27,138.8684286,8.036,FALSE
14,"01/03/2013",39.72,3.890,16667.02,913.36,20.24,73.88,2601.07,193.1221731,8.625,FALSE
43,"01/03/2013",45.87,3.711,1118.87,,,,1641.39,215.8663980,8.934,FALSE
8,"01/03/2013",37.30,3.711,28754.50,289.26,1.20,20.81,1570.24,228.1560000,5.212,FALSE
35,"01/03/2013",39.90,3.890,11748.39,404.61,4.98,54.65,2250.11,142.9600459,8.600,FALSE
22,"01/03/2013",38.37,3.885,2454.71,640.92,18.14,95.01,1146.29,142.9600459,7.328,FALSE
2,"01/03/2013",46.08,3.711,6023.68,439.60,4.40,56.86,4416.82,224.1987350,6.237,FALSE
25,"01/03/2013",31.95,3.890,4921.26,81.87,1.20,571.51,822.23,217.1652896,7.439,FALSE
17,"01/03/2013",20.33,3.521,2175.77,22.09,9.60,95.20,704.59,132.3675714,5.275,FALSE
39,"01/03/2013",54.16,3.711,14296.67,865.25,7.20,673.89,6867.11,223.2379794,6.266,FALSE
11,"01/03/2013",54.59,3.711,8318.67,1004.38,2.40,52.46,4238.36,228.1064444,6.108,FALSE
10,"01/03/2013",48.17,3.830,17336.83,324.31,2.00,581.51,1568.74,132.3675714,6.897,FALSE
6,"08/03/2013",55.31,3.658,45591.46,212.69,79.91,8383.35,3778.90,226.3335000,5.372,FALSE
24,"08/03/2013",34.00,4.045,25493.43,589.16,28.38,12134.86,3029.84,138.8524286,8.750,FALSE
13,"08/03/2013",37.63,3.526,29775.13,279.06,139.61,7962.19,6277.85,132.4150714,5.372,FALSE
16,"08/03/2013",32.51,3.624,8077.03,48.38,21.01,1029.14,1659.90,201.2122297,5.415,FALSE
29,"08/03/2013",35.39,3.868,15921.42,143.40,1.79,2243.32,1381.64,138.8524286,8.951,FALSE
45,"08/03/2013",36.13,3.860,16382.54,88.67,34.62,3096.92,3486.91,193.2115240,8.625,FALSE
41,"08/03/2013",34.86,3.624,10496.65,152.60,124.61,4403.94,4229.86,201.2122297,5.771,FALSE
30,"08/03/2013",52.76,3.658,3041.11,,47.01,236.56,877.24,224.3427668,6.237,FALSE
42,"08/03/2013",64.17,4.125,678.13,,76.74,,1251.51,132.4150714,6.897,FALSE
38,"08/03/2013",60.40,3.874,517.00,,51.29,90.70,2663.94,132.4150714,9.910,FALSE
3,"08/03/2013",57.25,3.658,6458.44,34.88,4.00,892.51,1095.59,228.2526667,6.108,FALSE
40,"08/03/2013",30.77,3.868,10872.53,124.06,23.11,1415.75,2725.28,138.8524286,3.932,FALSE
32,"08/03/2013",37.18,3.624,13334.38,151.64,99.18,8057.88,2985.64,201.2122297,7.107,FALSE
34,"08/03/2013",53.69,3.647,15754.81,34.78,57.59,2173.94,3394.71,132.4150714,8.934,FALSE
26,"08/03/2013",26.62,3.868,17853.54,98.56,25.47,3571.47,3716.37,138.8524286,7.097,FALSE
18,"08/03/2013",33.61,3.868,23835.52,246.29,66.60,8469.87,2126.06,138.8524286,7.942,FALSE
12,"08/03/2013",60.40,3.874,18508.17,330.17,19.04,8128.78,2145.31,132.4150714,9.910,FALSE
23,"08/03/2013",28.49,3.868,24141.13,168.80,29.03,12336.26,2166.83,138.8524286,3.932,FALSE
37,"08/03/2013",56.80,3.658,918.59,,46.91,67.88,1902.37,223.3813294,6.266,FALSE
20,"08/03/2013",31.28,3.860,28108.16,446.02,136.05,12262.98,3644.31,217.2932490,7.439,FALSE
19,"08/03/2013",29.44,4.045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,FALSE
31,"08/03/2013",52.76,3.658,20026.11,158.49,94.54,4008.08,6719.43,224.3427668,6.237,FALSE
9,"08/03/2013",54.57,3.658,7327.86,14.52,20.30,970.77,2610.21,228.4981646,5.049,FALSE
4,"08/03/2013",53.21,3.647,23306.04,779.60,164.42,12389.60,9316.71,132.4150714,3.921,FALSE
28,"08/03/2013",60.40,3.874,24400.83,85.89,103.31,7412.67,45648.88,132.4150714,9.910,FALSE
5,"08/03/2013",53.16,3.658,6476.98,41.80,2.00,1334.42,3081.47,225.3024583,5.494,FALSE
1,"08/03/2013",50.81,3.658,5000.58,290.46,78.77,606.15,3697.11,224.7087632,6.525,FALSE
21,"08/03/2013",52.76,3.658,21126.98,166.22,10.12,7045.69,3996.00,224.3427668,6.237,FALSE
36,"08/03/2013",56.80,3.642,1690.77,,,,887.10,223.3813294,6.266,FALSE
15,"08/03/2013",28.46,4.045,14988.68,145.72,6.83,5322.62,2893.24,138.8524286,8.036,FALSE
14,"08/03/2013",36.13,3.860,23140.88,198.20,99.60,6288.14,4650.09,193.2115240,8.625,FALSE
43,"08/03/2013",59.92,3.658,234.79,,73.33,,1037.07,216.0025408,8.934,FALSE
8,"08/03/2013",51.05,3.658,28078.98,36.34,60.92,2031.46,3412.68,228.3022500,5.212,FALSE
35,"08/03/2013",36.11,3.860,38288.52,133.06,16.03,8557.22,2845.18,142.9492691,8.600,FALSE
22,"08/03/2013",35.39,3.868,22078.63,90.09,36.37,8168.40,1459.36,142.9492691,7.328,FALSE
2,"08/03/2013",51.12,3.658,24134.43,54.43,136.70,7235.69,6441.67,224.3427668,6.237,FALSE
25,"08/03/2013",28.79,3.860,20996.56,-3.27,17.57,3982.88,1833.43,217.2932490,7.439,FALSE
17,"08/03/2013",30.08,3.526,16526.87,29.92,52.31,4306.06,6176.34,132.4150714,5.275,FALSE
39,"08/03/2013",55.67,3.658,27695.50,281.91,110.23,8238.98,9691.72,223.3813294,6.266,FALSE
11,"08/03/2013",58.00,3.658,30094.95,413.21,39.11,7152.47,4030.50,228.2526667,6.108,FALSE
10,"08/03/2013",64.17,4.125,30042.66,349.22,29.14,6969.72,4125.89,132.4150714,6.897,FALSE
6,"15/03/2013",59.18,3.622,8035.95,,8.69,613.44,3328.21,226.4615074,5.372,FALSE
24,"15/03/2013",38.82,4.029,13908.82,,4.45,3777.98,2512.83,138.8597742,8.750,FALSE
13,"15/03/2013",46.72,3.518,7748.56,,25.45,2369.84,2522.64,132.4668065,5.372,FALSE
16,"15/03/2013",33.08,3.607,4820.89,,3.67,453.40,991.83,201.2410473,5.415,FALSE
29,"15/03/2013",39.87,3.843,4850.99,,0.49,1196.12,1057.50,138.8597742,8.951,FALSE
45,"15/03/2013",42.81,3.834,9867.03,,11.08,912.87,1360.36,193.2962767,8.625,FALSE
41,"15/03/2013",37.06,3.607,17949.73,,17.97,4837.96,3093.16,201.2410473,5.771,FALSE
30,"15/03/2013",56.28,3.622,40.49,,7.37,50.31,1073.71,224.4694390,6.237,FALSE
42,"15/03/2013",62.10,3.885,160.55,,16.66,,1128.40,132.4668065,6.897,FALSE
38,"15/03/2013",61.70,4.104,291.37,,7.57,,736.95,132.4668065,9.910,FALSE
3,"15/03/2013",61.99,3.622,3634.62,,1.50,149.77,637.86,228.3819613,6.108,FALSE
40,"15/03/2013",34.03,3.843,7586.97,,3.50,4040.62,2540.23,138.8597742,3.932,FALSE
32,"15/03/2013",40.34,3.607,22840.49,6.72,17.07,6295.75,2248.82,201.2410473,7.107,FALSE
34,"15/03/2013",52.90,3.611,3281.61,,11.12,1109.81,1403.62,132.4668065,8.934,FALSE
26,"15/03/2013",30.19,3.843,5236.19,,3.11,1436.95,2378.09,138.8597742,7.097,FALSE
18,"15/03/2013",38.75,3.843,7799.82,1.02,17.55,699.37,3594.64,138.8597742,7.942,FALSE
12,"15/03/2013",61.70,4.104,7286.12,,3.71,2271.05,930.55,132.4668065,9.910,FALSE
23,"15/03/2013",34.45,3.843,6873.63,,9.44,4308.41,870.62,138.8597742,3.932,FALSE
37,"15/03/2013",59.75,3.622,257.13,,6.48,,946.72,223.5072315,6.266,FALSE
20,"15/03/2013",41.02,3.834,8263.16,5.58,27.62,2561.21,2022.16,217.4084917,7.439,FALSE
19,"15/03/2013",38.92,4.029,17887.06,,7.79,3853.63,1884.20,138.8597742,8.036,FALSE
31,"15/03/2013",56.28,3.622,7996.23,,20.84,2558.40,3142.83,224.4694390,6.237,FALSE
9,"15/03/2013",56.06,3.622,2546.99,,0.18,72.19,2078.03,228.6276239,5.049,FALSE
4,"15/03/2013",53.39,3.611,9361.09,,28.59,3602.71,2161.72,132.4668065,3.921,FALSE
28,"15/03/2013",61.70,4.104,5839.04,,18.14,887.84,1877.73,132.4668065,9.910,FALSE
5,"15/03/2013",58.01,3.622,2889.92,,1.00,412.01,1122.00,225.4297742,5.494,FALSE
1,"15/03/2013",55.33,3.622,3808.13,,15.65,2616.60,1909.17,224.8356808,6.525,FALSE
21,"15/03/2013",56.28,3.622,11140.72,,2.71,763.58,3626.94,224.4694390,6.237,FALSE
36,"15/03/2013",59.75,3.593,170.51,,,7.41,470.31,223.5072315,6.266,FALSE
15,"15/03/2013",37.38,4.029,12946.87,,2.62,664.28,942.80,138.8597742,8.036,FALSE
14,"15/03/2013",42.81,3.834,13379.88,,5.32,1666.38,1967.09,193.2962767,8.625,FALSE
43,"15/03/2013",55.12,3.622,197.95,,14.15,63.78,1781.59,216.1226705,8.934,FALSE
8,"15/03/2013",51.54,3.622,11921.47,,9.24,1748.46,1251.74,228.4315779,5.212,FALSE
35,"15/03/2013",41.95,3.834,13085.43,,4.28,3595.89,994.23,142.9601382,8.600,FALSE
22,"15/03/2013",39.87,3.843,9987.49,,12.66,626.76,1290.77,142.9601382,7.328,FALSE
2,"15/03/2013",55.14,3.622,7640.00,,29.43,1461.60,1824.17,224.4694390,6.237,FALSE
25,"15/03/2013",39.22,3.834,12203.02,,3.32,2543.84,1125.09,217.4084917,7.439,FALSE
17,"15/03/2013",35.68,3.518,8692.55,,8.70,813.16,981.25,132.4668065,5.275,FALSE
39,"15/03/2013",59.54,3.622,6765.39,,21.34,183.20,4959.30,223.5072315,6.266,FALSE
11,"15/03/2013",61.93,3.622,6478.45,,7.33,792.11,1873.16,228.3819613,6.108,FALSE
10,"15/03/2013",62.10,3.885,10158.96,,4.66,726.65,1874.34,132.4668065,6.897,FALSE
6,"22/03/2013",65.87,3.611,11497.72,,649.00,2351.98,2772.72,226.5466657,5.372,FALSE
24,"22/03/2013",31.29,3.999,3691.42,,716.00,573.07,1693.38,138.9254839,8.750,FALSE
13,"22/03/2013",42.94,3.518,15752.69,,4330.10,3086.68,2250.20,132.5291290,5.372,FALSE
16,"22/03/2013",31.55,3.609,4590.76,,689.00,425.27,908.52,201.1984283,5.415,FALSE
29,"22/03/2013",33.55,3.819,11679.14,,450.00,1170.62,1039.34,138.9254839,8.951,FALSE
45,"22/03/2013",36.55,3.800,11923.74,,308.00,1764.47,1647.31,193.3695335,8.625,FALSE
41,"22/03/2013",33.99,3.609,13835.73,,1511.20,629.62,2068.46,201.1984283,5.771,FALSE
30,"22/03/2013",61.41,3.611,955.58,,,6.72,945.27,224.5527121,6.237,FALSE
42,"22/03/2013",70.18,4.062,506.13,,,,802.81,132.5291290,6.897,FALSE
38,"22/03/2013",68.75,4.062,652.66,,,,1207.66,132.5291290,9.910,FALSE
3,"22/03/2013",70.38,3.611,2657.14,,246.00,392.86,450.58,228.4689369,6.108,FALSE
40,"22/03/2013",23.88,3.819,7304.74,,381.10,1165.65,2170.95,138.9254839,3.932,FALSE
32,"22/03/2013",41.14,3.609,9325.47,,1393.30,2311.08,1617.25,201.1984283,7.107,FALSE
34,"22/03/2013",60.19,3.593,7036.53,,631.00,338.90,2595.25,132.5291290,8.934,FALSE
26,"22/03/2013",18.19,3.819,9911.81,,427.00,1061.15,2053.00,138.9254839,7.097,FALSE
18,"22/03/2013",30.43,3.819,4723.25,,525.00,2984.31,906.37,138.9254839,7.942,FALSE
12,"22/03/2013",68.75,4.062,10679.58,,647.00,3188.20,1750.99,132.5291290,9.910,FALSE
23,"22/03/2013",23.83,3.819,9906.33,,1276.00,2520.51,1482.20,138.9254839,3.932,FALSE
37,"22/03/2013",68.54,3.611,744.35,,,14.28,1689.33,223.5895142,6.266,FALSE
20,"22/03/2013",33.76,3.800,11971.25,,833.00,3862.59,2657.11,217.4919425,7.439,FALSE
19,"22/03/2013",28.07,3.999,11279.19,,1434.20,3264.83,2426.50,138.9254839,8.036,FALSE
31,"22/03/2013",61.41,3.611,14506.57,,446.00,1823.97,3889.96,224.5527121,6.237,FALSE
9,"22/03/2013",60.00,3.611,3054.45,,440.00,472.45,1255.31,228.7148320,5.049,FALSE
4,"22/03/2013",58.55,3.593,17721.81,,513.50,4370.01,3365.76,132.5291290,3.921,FALSE
28,"22/03/2013",68.75,4.062,10551.97,,477.00,1991.96,2841.14,132.5291290,9.910,FALSE
5,"22/03/2013",65.96,3.611,2722.96,,239.00,282.76,1476.38,225.5139561,5.494,FALSE
1,"22/03/2013",63.42,3.611,12553.98,,495.10,6787.75,2545.66,224.9193005,6.525,FALSE
21,"22/03/2013",61.41,3.611,8128.82,,285.00,2342.91,1451.41,224.5527121,6.237,FALSE
36,"22/03/2013",68.54,3.615,751.52,,,,827.36,223.5895142,6.266,FALSE
15,"22/03/2013",27.38,3.999,13425.03,,942.00,857.45,1733.10,138.9254839,8.036,FALSE
14,"22/03/2013",36.55,3.800,14080.01,,1024.41,2420.09,5120.30,193.3695335,8.625,FALSE
43,"22/03/2013",66.45,3.611,363.23,,,,2421.83,216.2027673,8.934,FALSE
8,"22/03/2013",54.41,3.611,5564.82,,461.10,995.46,763.92,228.5186005,5.212,FALSE
35,"22/03/2013",35.43,3.800,17933.65,,198.00,2646.56,5513.30,143.0251221,8.600,FALSE
22,"22/03/2013",33.55,3.819,9547.45,,782.00,2627.85,1239.16,143.0251221,7.328,FALSE
2,"22/03/2013",59.97,3.611,11184.28,,853.30,3319.20,3870.64,224.5527121,6.237,FALSE
25,"22/03/2013",28.89,3.800,5232.03,,510.00,148.52,732.94,217.4919425,7.439,FALSE
17,"22/03/2013",34.72,3.518,7266.77,,2316.00,643.92,1948.00,132.5291290,5.275,FALSE
39,"22/03/2013",68.91,3.611,15913.97,,1059.00,3070.72,20870.98,223.5895142,6.266,FALSE
11,"22/03/2013",69.60,3.611,11838.93,,641.00,3518.00,2144.12,228.4689369,6.108,FALSE
10,"22/03/2013",70.18,4.062,7869.15,,2415.00,2344.35,1336.56,132.5291290,6.897,FALSE
6,"29/03/2013",54.23,3.606,6162.80,,736.47,32.03,3690.59,226.6318239,5.372,FALSE
24,"29/03/2013",39.04,3.983,14769.88,,504.45,2956.94,3683.87,138.9911935,8.750,FALSE
13,"29/03/2013",41.71,3.518,8423.57,,1018.43,156.20,4640.19,132.5914516,5.372,FALSE
16,"29/03/2013",31.64,3.605,3664.58,,445.12,95.17,1338.01,201.1558092,5.415,FALSE
29,"29/03/2013",40.87,3.796,5183.14,,343.92,16.38,1132.22,138.9911935,8.951,FALSE
45,"29/03/2013",40.68,3.784,5444.00,,350.84,53.90,1722.11,193.4427903,8.625,FALSE
41,"29/03/2013",28.66,3.605,8237.64,,1128.32,1581.83,4109.54,201.1558092,5.771,FALSE
30,"29/03/2013",51.35,3.606,227.37,,2.79,,440.01,224.6359852,6.237,FALSE
42,"29/03/2013",68.22,4.016,438.36,,11.47,2.97,705.52,132.5914516,6.897,FALSE
38,"29/03/2013",62.86,4.016,474.52,,10.32,,582.77,132.5914516,9.910,FALSE
3,"29/03/2013",60.69,3.606,2177.83,,199.96,103.87,672.00,228.5559125,6.108,FALSE
40,"29/03/2013",34.60,3.796,4709.35,,432.01,12.00,3696.08,138.9911935,3.932,FALSE
32,"29/03/2013",31.35,3.605,13483.54,,869.22,392.58,3008.48,201.1558092,7.107,FALSE
34,"29/03/2013",51.00,3.575,3027.30,,417.69,328.41,1347.00,132.5914516,8.934,FALSE
26,"29/03/2013",28.30,3.796,6510.79,,315.35,43.90,4595.14,138.9911935,7.097,FALSE
18,"29/03/2013",39.18,3.796,11246.27,,314.52,254.90,1273.15,138.9911935,7.942,FALSE
12,"29/03/2013",62.86,4.016,7517.14,,257.40,787.48,2125.94,132.5914516,9.910,FALSE
23,"29/03/2013",34.55,3.796,6361.04,,1031.38,,2596.96,138.9911935,3.932,FALSE
37,"29/03/2013",59.26,3.606,442.66,,8.94,,2037.82,223.6717968,6.266,FALSE
20,"29/03/2013",35.89,3.784,8437.13,,807.04,215.13,3582.88,217.5753932,7.439,FALSE
19,"29/03/2013",36.39,3.983,11181.01,,1173.21,47.31,4608.74,138.9911935,8.036,FALSE
31,"29/03/2013",51.35,3.606,15325.04,,479.81,51.87,1950.88,224.6359852,6.237,FALSE
9,"29/03/2013",52.04,3.606,2347.73,,333.84,,1843.46,228.8020401,5.049,FALSE
4,"29/03/2013",50.36,3.575,3949.07,,489.46,182.00,7265.39,132.5914516,3.921,FALSE
28,"29/03/2013",62.86,4.016,11960.92,,339.06,447.36,4004.18,132.5914516,9.910,FALSE
5,"29/03/2013",53.25,3.606,3189.78,,167.64,23.38,1637.87,225.5981380,5.494,FALSE
1,"29/03/2013",51.00,3.606,13067.46,,384.90,122.93,3903.80,225.0029202,6.525,FALSE
21,"29/03/2013",51.35,3.606,6155.01,,166.85,328.27,9234.00,224.6359852,6.237,FALSE
36,"29/03/2013",59.26,3.593,232.82,,,,672.83,223.6717968,6.266,FALSE
15,"29/03/2013",35.70,3.983,6907.06,,1031.68,107.87,2419.35,138.9911935,8.036,FALSE
14,"29/03/2013",40.68,3.784,10368.04,,763.82,418.76,5066.86,193.4427903,8.625,FALSE
43,"29/03/2013",58.84,3.606,252.33,,16.95,23.76,1027.88,216.2828641,8.934,FALSE
8,"29/03/2013",48.41,3.606,12937.38,,341.25,4.96,2561.96,228.6056230,5.212,FALSE
35,"29/03/2013",41.53,3.784,11777.30,,382.54,1877.20,2292.68,143.0901060,8.600,FALSE
22,"29/03/2013",40.87,3.796,8654.58,,663.55,17.97,1681.64,143.0901060,7.328,FALSE
2,"29/03/2013",50.54,3.606,8248.47,,769.51,774.08,3513.62,224.6359852,6.237,FALSE
25,"29/03/2013",34.08,3.784,8101.96,,369.83,825.69,1389.48,217.5753932,7.439,FALSE
17,"29/03/2013",33.64,3.518,7629.38,,622.00,27.87,1336.41,132.5914516,5.275,FALSE
39,"29/03/2013",57.86,3.606,8975.78,,1141.07,306.00,5491.29,223.6717968,6.266,FALSE
11,"29/03/2013",59.94,3.606,8598.57,,545.42,74.56,2641.34,228.5559125,6.108,FALSE
10,"29/03/2013",68.22,4.016,6681.67,,911.28,76.30,2739.61,132.5914516,6.897,FALSE
6,"05/04/2013",61.40,3.583,13894.83,8546.67,635.55,1436.84,3152.22,226.7169822,5.285,FALSE
24,"05/04/2013",41.09,3.954,11628.38,6169.32,317.18,4239.74,2843.86,139.0569032,8.362,FALSE
13,"05/04/2013",53.84,3.547,25061.60,16527.33,715.36,3092.08,6326.11,132.6537742,5.274,FALSE
16,"05/04/2013",40.15,3.633,4260.60,2.25,179.82,209.59,2179.82,201.1131902,5.324,FALSE
29,"05/04/2013",41.85,3.772,10522.37,1250.96,100.58,1277.17,1335.89,139.0569032,8.780,FALSE
45,"05/04/2013",43.94,3.763,16427.83,5341.41,182.59,1523.83,1743.09,193.5160471,8.335,FALSE
41,"05/04/2013",42.11,3.633,13759.98,3991.47,512.33,2068.70,3856.26,201.1131902,5.639,FALSE
30,"05/04/2013",58.80,3.583,849.00,490.11,13.47,,1440.09,224.7192583,6.112,FALSE
42,"05/04/2013",70.74,3.808,459.08,1073.79,29.64,,1149.89,132.6537742,6.791,FALSE
38,"05/04/2013",69.47,3.998,865.66,1240.67,17.14,,2015.30,132.6537742,9.874,FALSE
3,"05/04/2013",65.89,3.583,9649.15,1285.04,316.30,65.46,835.58,228.6428882,5.999,FALSE
40,"05/04/2013",35.59,3.772,14110.29,5571.32,189.13,785.63,3892.09,139.0569032,3.684,FALSE
32,"05/04/2013",47.40,3.633,22162.59,6248.49,314.14,2506.81,3833.35,201.1131902,6.953,FALSE
34,"05/04/2013",58.40,3.552,8593.42,3307.23,517.21,1022.91,2517.62,132.6537742,8.796,FALSE
26,"05/04/2013",29.42,3.772,9549.40,3449.11,246.53,624.40,4702.57,139.0569032,6.884,FALSE
18,"05/04/2013",40.65,3.772,14510.64,7334.26,261.10,2075.33,2048.18,139.0569032,7.788,FALSE
12,"05/04/2013",69.47,3.998,12126.60,2222.12,349.23,5266.87,2457.17,132.6537742,9.874,FALSE
23,"05/04/2013",35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,FALSE
37,"05/04/2013",63.58,3.583,1062.56,397.97,17.30,,1922.71,223.7540794,6.143,FALSE
20,"05/04/2013",39.50,3.763,17172.30,11206.42,655.74,3383.67,4883.95,217.6588439,7.191,FALSE
19,"05/04/2013",36.94,3.954,11969.09,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,FALSE
31,"05/04/2013",58.80,3.583,18894.06,3226.56,351.03,405.82,6611.59,224.7192583,6.112,FALSE
9,"05/04/2013",56.16,3.583,5976.92,627.38,269.52,614.76,1442.47,228.8892482,4.893,FALSE
4,"05/04/2013",57.70,3.552,8031.33,12906.43,641.98,4801.53,2723.41,132.6537742,3.896,FALSE
28,"05/04/2013",69.47,3.998,14572.76,7502.43,300.04,1730.03,3466.27,132.6537742,9.874,FALSE
5,"05/04/2013",61.88,3.583,9023.29,927.32,170.24,405.30,-185.17,225.6823199,5.278,FALSE
1,"05/04/2013",58.59,3.583,12872.34,5687.86,485.97,478.04,5092.33,225.0865399,6.314,FALSE
21,"05/04/2013",58.80,3.583,19763.06,2545.96,139.76,1836.16,3473.83,224.7192583,6.112,FALSE
36,"05/04/2013",63.58,3.589,1230.34,878.73,,,987.56,223.7540794,6.143,FALSE
15,"05/04/2013",36.51,3.954,10253.67,2141.90,344.22,1311.21,1921.28,139.0569032,7.806,FALSE
14,"05/04/2013",43.94,3.763,13011.66,6422.57,438.51,1640.42,4059.25,193.5160471,8.335,FALSE
43,"05/04/2013",68.15,3.583,229.36,3350.20,29.74,,1481.82,216.3629608,8.796,FALSE
8,"05/04/2013",52.56,3.583,9189.81,5271.72,269.79,1103.23,1391.14,228.6926456,5.024,FALSE
35,"05/04/2013",43.78,3.763,16622.20,4235.77,256.00,3441.18,1021.09,143.1550899,8.360,FALSE
22,"05/04/2013",41.85,3.772,9579.66,5468.24,418.52,1560.10,1709.89,143.1550899,7.176,FALSE
2,"05/04/2013",58.30,3.583,16944.64,4983.34,411.07,2378.92,3007.06,224.7192583,6.112,FALSE
25,"05/04/2013",36.75,3.763,13525.91,3245.99,165.01,1109.08,1475.49,217.6588439,7.191,FALSE
17,"05/04/2013",48.50,3.547,9204.71,3375.40,160.76,1374.77,1386.85,132.6537742,5.213,FALSE
39,"05/04/2013",63.99,3.583,20798.67,2696.70,274.31,1356.96,17474.76,223.7540794,6.143,FALSE
11,"05/04/2013",65.49,3.583,13814.88,9023.25,695.55,243.54,3529.04,228.6428882,5.999,FALSE
10,"05/04/2013",70.74,3.808,9965.99,4803.63,766.72,3310.09,2541.31,132.6537742,6.791,FALSE
6,"12/04/2013",63.11,3.529,5772.74,180.35,97.82,1027.37,3742.94,226.8021404,5.285,FALSE
24,"12/04/2013",49.38,3.914,4629.04,1215.02,65.54,3291.28,1867.73,139.1226129,8.362,FALSE
13,"12/04/2013",45.29,3.576,5553.66,6576.20,130.64,1282.80,2816.65,132.7160968,5.274,FALSE
16,"12/04/2013",32.66,3.642,1777.31,17.29,27.59,157.47,1318.61,201.0705712,5.324,FALSE
29,"12/04/2013",49.50,3.723,3169.90,322.07,65.60,480.59,1050.29,139.1226129,8.780,FALSE
45,"12/04/2013",57.39,3.724,8760.15,1713.11,21.08,1302.31,1380.74,193.5893040,8.335,FALSE
41,"12/04/2013",31.48,3.642,12631.38,2593.27,80.69,3004.98,5224.39,201.0705712,5.639,FALSE
30,"12/04/2013",61.27,3.529,656.65,559.70,1.33,56.70,683.06,224.8025314,6.112,FALSE
42,"12/04/2013",66.61,3.797,204.98,439.95,5.22,,885.68,132.7160968,6.791,FALSE
38,"12/04/2013",65.60,3.981,1227.74,945.83,7.01,,902.23,132.7160968,9.874,FALSE
3,"12/04/2013",67.56,3.529,900.72,716.86,53.54,151.17,637.16,228.7298638,5.999,FALSE
40,"12/04/2013",39.15,3.723,4934.33,3183.26,16.53,351.45,2203.32,139.1226129,3.684,FALSE
32,"12/04/2013",38.70,3.642,5953.33,2070.79,73.56,2813.35,1504.57,201.0705712,6.953,FALSE
34,"12/04/2013",61.46,3.504,2754.02,1614.39,63.54,365.69,10014.80,132.7160968,8.796,FALSE
26,"12/04/2013",33.95,3.723,2818.70,700.38,43.10,565.42,1591.69,139.1226129,6.884,FALSE
18,"12/04/2013",47.92,3.723,2466.90,3499.10,42.14,456.36,1263.41,139.1226129,7.788,FALSE
12,"12/04/2013",65.60,3.981,7641.52,807.32,22.43,8137.17,2078.68,132.7160968,9.874,FALSE
23,"12/04/2013",39.54,3.723,3351.11,4315.25,73.52,1882.00,1737.99,139.1226129,3.684,FALSE
37,"12/04/2013",66.05,3.529,427.78,11.37,2.78,,923.12,223.8363620,6.143,FALSE
20,"12/04/2013",61.38,3.724,3982.53,5429.78,139.03,3443.12,2086.98,217.7422947,7.191,FALSE
19,"12/04/2013",43.78,3.914,9112.91,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,FALSE
31,"12/04/2013",61.27,3.529,4766.17,3167.97,81.50,196.65,2507.11,224.8025314,6.112,FALSE
