COMMENT_ID,CUSTOMER_ID,COMMENT_DT,CHANNEL_TYPE,CHANNEL_ID,COMMENT_TEXT
T000011357,110011,2018-05-02 20:49:00.000,W,W0000210894,Sample comment
T000011358,223460,2018-05-02 21:22:00.000,W,W0000210896,Sample comment
T000011359,97429,2018-05-02 21:22:00.000,W,W0000210895,Sample comment
T000011360,108923,2018-05-02 21:44:00.000,C,C0000505876,Sample comment
T000011361,123360,2018-05-02 22:52:00.000,C,C0000506586,Sample comment
T000011362,155380,2018-05-02 22:52:00.000,C,C0000507048,Sample comment
T000011363,91340,2018-05-02 22:52:00.000,C,C0000505019,Sample comment
T000011364,123360,2018-05-02 22:56:00.000,W,W0000210914,Sample comment
T000011365,91340,2018-05-02 22:56:00.000,W,W0000210913,Sample comment
T000011366,217420,2018-05-02 22:56:00.000,W,W0000210915,Sample comment
T000011367,249391,2018-05-02 22:56:00.000,W,W0000210916,Sample comment
T000011368,108090,2018-05-03 01:20:00.000,C,C0000505821,Sample comment
T000011369,108090,2018-05-03 01:33:00.000,W,W0000210929,Sample comment
T000011370,88458,2018-05-03 01:45:00.000,W,W0000210935,Sample comment
T000011371,120478,2018-05-03 01:45:00.000,W,W0000210936,Sample comment
T000011372,152498,2018-05-03 01:46:00.000,C,C0000507024,Sample comment
T000011373,120478,2018-05-03 01:46:00.000,C,C0000506433,Sample comment
T000011374,88458,2018-05-03 01:46:00.000,C,C0000504866,Sample comment
T000011375,118610,2018-05-03 01:55:00.000,W,W0000210947,Sample comment
T000011376,150630,2018-05-03 01:55:00.000,W,W0000210948,Sample comment
T000011377,86590,2018-05-03 01:55:00.000,W,W0000210946,Sample comment
T000011378,114905,2018-05-03 02:54:00.000,C,C0000506203,Sample comment
T000011379,1100078,2018-05-03 02:54:00.000,C,C0000507807,Sample comment
T000011380,146925,2018-05-03 02:54:00.000,C,C0000506977,Sample comment
T000011381,178945,2018-05-03 02:54:00.000,C,C0000507216,Sample comment
T000011382,101596,2018-05-03 03:38:00.000,C,C0000505530,Sample comment
T000011383,69576,2018-05-03 03:38:00.000,C,C0000503955,Sample comment
T000011384,227627,2018-05-03 03:38:00.000,C,C0000507561,Sample comment
T000011385,195656,2018-05-03 03:38:00.000,C,C0000507340,Sample comment
T000011386,69576,2018-05-03 03:39:00.000,W,W0000210967,Sample comment
T000011387,101596,2018-05-03 03:39:00.000,W,W0000210968,Sample comment
T000011388,119775,2018-05-03 03:47:00.000,W,W0000210973,Sample comment
T000011389,87755,2018-05-03 03:47:00.000,W,W0000210972,Sample comment
T000011390,213835,2018-05-03 03:47:00.000,W,W0000210974,Sample comment
T000011391,110075,2018-05-03 09:57:00.000,W,W0000210999,Sample comment
T000011392,85352,2018-05-03 10:15:00.000,W,W0000211003,Sample comment
T000011393,211432,2018-05-03 10:15:00.000,W,W0000211005,Sample comment
T000011394,117372,2018-05-03 10:15:00.000,W,W0000211004,Sample comment
T000011395,84760,2018-05-03 11:21:00.000,C,C0000504716,Sample comment
T000011396,116780,2018-05-03 11:21:00.000,C,C0000506285,Sample comment
T000011397,242811,2018-05-03 11:21:00.000,C,C0000507672,Sample comment
T000011398,234927,2018-05-03 12:04:00.000,W,W0000211046,Sample comment
T000011399,202956,2018-05-03 12:04:00.000,W,W0000211045,Sample comment
T000011400,108896,2018-05-03 12:04:00.000,W,W0000211044,Sample comment
T000011401,98612,2018-05-03 13:30:00.000,C,C0000505410,Sample comment
T000011402,66592,2018-05-03 13:30:00.000,C,C0000503827,Sample comment
T000011403,191480,2018-05-03 14:50:00.000,W,W0000211066,Sample comment
T000011404,95420,2018-05-03 14:50:00.000,W,W0000211064,Sample comment
T000011405,127440,2018-05-03 14:50:00.000,W,W0000211065,Sample comment
T000011406,221500,2018-05-03 14:50:00.000,W,W0000211067,Sample comment
T000011407,167078,2018-05-03 17:13:00.000,C,C0000507134,Sample comment
T000011408,71018,2018-05-03 17:13:00.000,C,C0000504025,Sample comment
T000011409,229069,2018-05-03 17:13:00.000,C,C0000507570,Sample comment
T000011410,197098,2018-05-03 17:13:00.000,C,C0000507350,Sample comment
T000011411,103038,2018-05-03 17:13:00.000,C,C0000505597,Sample comment
T000011412,170727,2018-05-03 17:39:00.000,C,C0000507153,Sample comment
T000011413,106687,2018-05-03 17:39:00.000,C,C0000505761,Sample comment
T000011414,138707,2018-05-03 17:39:00.000,C,C0000506912,Sample comment
T000011415,89838,2018-05-03 17:47:00.000,W,W0000211078,Sample comment
T000011416,153878,2018-05-03 17:47:00.000,W,W0000211080,Sample comment
T000011417,121858,2018-05-03 17:47:00.000,W,W0000211079,Sample comment
T000011418,107579,2018-05-03 21:44:00.000,W,W0000211120,Sample comment
T000011419,123609,2018-05-03 21:56:00.000,W,W0000211122,Sample comment
T000011420,187649,2018-05-03 21:56:00.000,W,W0000211123,Sample comment
T000011421,91589,2018-05-03 21:56:00.000,W,W0000211121,Sample comment
T000011422,64878,2018-05-03 22:36:00.000,C,C0000503714,Sample comment
T000011423,96898,2018-05-03 22:36:00.000,C,C0000505310,Sample comment
T000011424,1100066,2018-05-03 23:55:00.000,W,W0000211133,Sample comment
T000011425,115522,2018-05-03 23:55:00.000,W,W0000211129,Sample comment
T000011426,115522,2018-05-03 23:57:00.000,C,C0000506227,Sample comment
T000011427,1100066,2018-05-03 23:57:00.000,C,C0000507794,Sample comment
T000011428,147542,2018-05-03 23:57:00.000,C,C0000506985,Sample comment
T000011429,110803,2018-05-04 01:42:00.000,W,W0000211135,Sample comment
T000011430,236834,2018-05-04 01:42:00.000,W,W0000211136,Sample comment
T000011431,142823,2018-05-04 01:49:00.000,C,C0000506941,Sample comment
T000011432,110803,2018-05-04 01:49:00.000,C,C0000505961,Sample comment
T000011433,236834,2018-05-04 01:49:00.000,C,C0000507633,Sample comment
T000011434,120501,2018-05-04 02:10:00.000,W,W0000211144,Sample comment
T000011435,88481,2018-05-04 02:10:00.000,W,W0000211143,Sample comment
T000011436,207869,2018-05-04 02:26:00.000,C,C0000507427,Sample comment
T000011437,113809,2018-05-04 02:26:00.000,C,C0000506134,Sample comment
T000011438,204081,2018-05-04 02:30:00.000,C,C0000507398,Sample comment
T000011439,110021,2018-05-04 02:30:00.000,C,C0000505922,Sample comment
T000011440,142041,2018-05-04 02:30:00.000,C,C0000506934,Sample comment
T000011441,115136,2018-05-04 02:38:00.000,W,W0000211152,Sample comment
T000011442,1100034,2018-05-04 02:38:00.000,W,W0000211153,Sample comment
T000011443,110021,2018-05-04 02:50:00.000,W,W0000211155,Sample comment
T000011444,174061,2018-05-04 02:50:00.000,W,W0000211156,Sample comment
T000011445,236052,2018-05-04 02:50:00.000,W,W0000211157,Sample comment
T000011446,85581,2018-05-04 02:57:00.000,W,W0000211163,Sample comment
T000011447,117601,2018-05-04 02:57:00.000,W,W0000211164,Sample comment
T000011448,93349,2018-05-04 03:11:00.000,W,W0000211171,Sample comment
T000011449,251400,2018-05-04 03:11:00.000,W,W0000211173,Sample comment
T000011450,125369,2018-05-04 03:11:00.000,W,W0000211172,Sample comment
T000011451,87333,2018-05-04 03:29:00.000,W,W0000211185,Sample comment
T000011452,119353,2018-05-04 03:29:00.000,W,W0000211186,Sample comment
T000011453,119353,2018-05-04 03:31:00.000,C,C0000506389,Sample comment
T000011454,87333,2018-05-04 03:31:00.000,C,C0000504825,Sample comment
T000011455,151373,2018-05-04 03:31:00.000,C,C0000507016,Sample comment
T000011456,107114,2018-05-04 03:49:00.000,W,W0000211190,Sample comment
T000011457,90850,2018-05-04 05:47:00.000,W,W0000211208,Sample comment
T000011458,122870,2018-05-04 05:47:00.000,W,W0000211209,Sample comment
T000011459,127969,2018-05-04 06:56:00.000,C,C0000506824,Sample comment
T000011460,95949,2018-05-04 06:56:00.000,C,C0000505256,Sample comment
T000011461,170142,2018-05-04 07:25:00.000,W,W0000211220,Sample comment
T000011462,106102,2018-05-04 07:25:00.000,W,W0000211219,Sample comment
T000011463,105072,2018-05-04 07:40:00.000,W,W0000211225,Sample comment
T000011464,73052,2018-05-04 07:40:00.000,W,W0000211224,Sample comment
T000011465,95215,2018-05-04 08:56:00.000,W,W0000211233,Sample comment
T000011466,127235,2018-05-04 08:56:00.000,W,W0000211234,Sample comment
T000011467,95215,2018-05-04 08:57:00.000,C,C0000505217,Sample comment
T000011468,127235,2018-05-04 08:57:00.000,C,C0000506786,Sample comment
T000011469,1100116,2018-05-04 09:05:00.000,W,W0000211236,Sample comment
T000011470,115150,2018-05-04 09:05:00.000,W,W0000211235,Sample comment
T000011471,106769,2018-05-04 10:18:00.000,C,C0000505766,Sample comment
T000011472,138789,2018-05-04 10:18:00.000,C,C0000506914,Sample comment
T000011473,106769,2018-05-04 10:26:00.000,W,W0000211249,Sample comment
T000011474,170809,2018-05-04 10:26:00.000,W,W0000211250,Sample comment
T000011475,232800,2018-05-04 10:26:00.000,W,W0000211251,Sample comment
T000011476,97429,2018-05-04 10:52:00.000,C,C0000505337,Sample comment
T000011477,117378,2018-05-04 11:22:00.000,C,C0000506311,Sample comment
T000011478,149398,2018-05-04 11:22:00.000,C,C0000507000,Sample comment
T000011479,211438,2018-05-04 11:22:00.000,C,C0000507445,Sample comment
T000011480,85358,2018-05-04 11:22:00.000,C,C0000504746,Sample comment
T000011481,232311,2018-05-04 14:12:00.000,C,C0000507591,Sample comment
T000011482,170320,2018-05-04 14:12:00.000,C,C0000507149,Sample comment
T000011483,106280,2018-05-04 14:12:00.000,C,C0000505739,Sample comment
T000011484,105715,2018-05-04 16:29:00.000,C,C0000505706,Sample comment
T000011485,73695,2018-05-04 16:29:00.000,C,C0000504145,Sample comment
T000011486,70223,2018-05-04 16:43:00.000,C,C0000503995,Sample comment
T000011487,166283,2018-05-04 16:43:00.000,C,C0000507126,Sample comment
T000011488,102243,2018-05-04 16:43:00.000,C,C0000505568,Sample comment
T000011489,125393,2018-05-04 17:06:00.000,C,C0000506684,Sample comment
T000011490,93373,2018-05-04 17:06:00.000,C,C0000505118,Sample comment
T000011491,1100087,2018-05-04 19:00:00.000,W,W0000211305,Sample comment
T000011492,115710,2018-05-04 19:00:00.000,W,W0000211303,Sample comment
T000011493,209770,2018-05-04 19:00:00.000,W,W0000211304,Sample comment
T000011494,1100087,2018-05-04 19:05:00.000,C,C0000507818,Sample comment
T000011495,115710,2018-05-04 19:05:00.000,C,C0000506235,Sample comment
T000011496,90221,2018-05-04 19:22:00.000,W,W0000211311,Sample comment
T000011497,186281,2018-05-04 19:22:00.000,W,W0000211313,Sample comment
T000011498,122241,2018-05-04 19:22:00.000,W,W0000211312,Sample comment
T000011499,108431,2018-05-04 20:45:00.000,W,W0000211330,Sample comment
T000011500,108431,2018-05-04 20:47:00.000,C,C0000505842,Sample comment
T000011501,140451,2018-05-04 20:47:00.000,C,C0000506926,Sample comment
T000011502,98762,2018-05-04 22:04:00.000,C,C0000505414,Sample comment
T000011503,66742,2018-05-04 22:04:00.000,C,C0000503829,Sample comment
T000011504,144483,2018-05-04 22:35:00.000,W,W0000211351,Sample comment
T000011505,112463,2018-05-04 22:35:00.000,W,W0000211350,Sample comment
T000011506,112405,2018-05-04 22:37:00.000,C,C0000506072,Sample comment
T000011507,176445,2018-05-04 22:37:00.000,C,C0000507198,Sample comment
T000011508,71679,2018-05-04 23:58:00.000,W,W0000211369,Sample comment
T000011509,103699,2018-05-04 23:58:00.000,W,W0000211370,Sample comment
T000011510,71679,2018-05-04 23:59:00.000,C,C0000504049,Sample comment
T000011511,103699,2018-05-04 23:59:00.000,C,C0000505623,Sample comment
T000011512,197759,2018-05-04 23:59:00.000,C,C0000507352,Sample comment
T000011513,69701,2018-05-05 00:14:00.000,W,W0000211377,Sample comment
T000011514,165761,2018-05-05 00:14:00.000,W,W0000211379,Sample comment
T000011515,101721,2018-05-05 00:14:00.000,W,W0000211378,Sample comment
T000011516,227752,2018-05-05 00:14:00.000,W,W0000211380,Sample comment
T000011517,104383,2018-05-05 01:12:00.000,W,W0000211391,Sample comment
T000011518,72363,2018-05-05 01:12:00.000,W,W0000211390,Sample comment
T000011519,66562,2018-05-05 01:20:00.000,C,C0000503823,Sample comment
T000011520,98582,2018-05-05 01:20:00.000,C,C0000505407,Sample comment
T000011521,244026,2018-05-05 01:44:00.000,C,C0000507678,Sample comment
T000011522,85975,2018-05-05 01:44:00.000,C,C0000504775,Sample comment
T000011523,117995,2018-05-05 01:44:00.000,C,C0000506332,Sample comment
T000011524,117995,2018-05-05 01:48:00.000,W,W0000211400,Sample comment
T000011525,85975,2018-05-05 01:48:00.000,W,W0000211399,Sample comment
T000011526,114913,2018-05-05 02:12:00.000,C,C0000506204,Sample comment
T000011527,146933,2018-05-05 02:12:00.000,C,C0000506978,Sample comment
T000011528,240944,2018-05-05 02:12:00.000,C,C0000507657,Sample comment
T000011529,1100124,2018-05-05 02:12:00.000,C,C0000507863,Sample comment
T000011530,105875,2018-05-05 03:05:00.000,W,W0000211433,Sample comment
T000011531,73855,2018-05-05 03:05:00.000,W,W0000211432,Sample comment
T000011532,111587,2018-05-05 03:40:00.000,C,C0000506031,Sample comment
T000011533,143607,2018-05-05 03:40:00.000,C,C0000506950,Sample comment
T000011534,105792,2018-05-05 04:05:00.000,C,C0000505717,Sample comment
T000011535,73772,2018-05-05 04:05:00.000,C,C0000504153,Sample comment
T000011536,132210,2018-05-05 04:49:00.000,W,W0000211456,Sample comment
T000011537,68170,2018-05-05 04:49:00.000,W,W0000211454,Sample comment
T000011538,194250,2018-05-05 04:49:00.000,W,W0000211457,Sample comment
T000011539,100190,2018-05-05 04:49:00.000,W,W0000211455,Sample comment
T000011540,128503,2018-05-05 04:54:00.000,W,W0000211467,Sample comment
T000011541,64463,2018-05-05 04:54:00.000,W,W0000211465,Sample comment
T000011542,96483,2018-05-05 04:54:00.000,W,W0000211466,Sample comment
T000011543,190543,2018-05-05 04:55:00.000,C,C0000507295,Sample comment
T000011544,64463,2018-05-05 04:55:00.000,C,C0000503693,Sample comment
T000011545,96483,2018-05-05 04:55:00.000,C,C0000505284,Sample comment
T000011546,128503,2018-05-05 04:55:00.000,C,C0000506844,Sample comment
T000011547,221742,2018-05-05 05:05:00.000,C,C0000507514,Sample comment
T000011548,95662,2018-05-05 05:05:00.000,C,C0000505247,Sample comment
T000011549,127682,2018-05-05 05:05:00.000,C,C0000506817,Sample comment
T000011550,110015,2018-05-05 05:41:00.000,C,C0000505919,Sample comment
T000011551,104031,2018-05-05 06:15:00.000,W,W0000211479,Sample comment
T000011552,198091,2018-05-05 06:15:00.000,W,W0000211481,Sample comment
T000011553,72011,2018-05-05 06:15:00.000,W,W0000211478,Sample comment
T000011554,136051,2018-05-05 06:15:00.000,W,W0000211480,Sample comment
T000011555,214609,2018-05-05 06:52:00.000,W,W0000211497,Sample comment
T000011556,88529,2018-05-05 06:52:00.000,W,W0000211495,Sample comment
T000011557,120549,2018-05-05 06:52:00.000,W,W0000211496,Sample comment
T000011558,89838,2018-05-05 07:35:00.000,C,C0000504932,Sample comment
T000011559,121858,2018-05-05 07:35:00.000,C,C0000506503,Sample comment
T000011560,145765,2018-05-05 09:19:00.000,C,C0000506962,Sample comment
T000011561,113745,2018-05-05 09:19:00.000,C,C0000506130,Sample comment
T000011562,73183,2018-05-05 09:26:00.000,W,W0000211516,Sample comment
T000011563,105203,2018-05-05 09:26:00.000,W,W0000211517,Sample comment
T000011564,199263,2018-05-05 09:26:00.000,W,W0000211518,Sample comment
T000011565,111133,2018-05-05 10:27:00.000,C,C0000505981,Sample comment
T000011566,106114,2018-05-05 11:20:00.000,W,W0000211546,Sample comment
T000011567,64362,2018-05-05 11:51:00.000,W,W0000211550,Sample comment
T000011568,128402,2018-05-05 11:51:00.000,W,W0000211552,Sample comment
T000011569,96382,2018-05-05 11:51:00.000,W,W0000211551,Sample comment
T000011570,160422,2018-05-05 11:51:00.000,W,W0000211553,Sample comment
T000011571,190442,2018-05-05 11:51:00.000,W,W0000211554,Sample comment
T000011572,95950,2018-05-05 13:46:00.000,W,W0000211573,Sample comment
T000011573,127970,2018-05-05 13:46:00.000,W,W0000211574,Sample comment
T000011574,66558,2018-05-05 15:17:00.000,C,C0000503822,Sample comment
T000011575,98578,2018-05-05 15:17:00.000,C,C0000505406,Sample comment
T000011576,111446,2018-05-05 19:00:00.000,C,C0000506013,Sample comment
T000011577,123388,2018-05-05 20:25:00.000,C,C0000506588,Sample comment
T000011578,91368,2018-05-05 20:25:00.000,C,C0000505020,Sample comment
T000011579,131586,2018-05-05 22:19:00.000,W,W0000211631,Sample comment
T000011580,99566,2018-05-05 22:19:00.000,W,W0000211630,Sample comment
T000011581,67546,2018-05-05 22:19:00.000,W,W0000211629,Sample comment
T000011582,67546,2018-05-05 22:20:00.000,C,C0000503851,Sample comment
T000011583,99566,2018-05-05 22:20:00.000,C,C0000505434,Sample comment
T000011584,105715,2018-05-05 22:30:00.000,W,W0000211636,Sample comment
T000011585,73695,2018-05-05 22:30:00.000,W,W0000211635,Sample comment
T000011586,91963,2018-05-05 23:06:00.000,W,W0000211656,Sample comment
T000011587,218043,2018-05-05 23:06:00.000,W,W0000211658,Sample comment
T000011588,123983,2018-05-05 23:06:00.000,W,W0000211657,Sample comment
T000011589,66592,2018-05-05 23:25:00.000,W,W0000211660,Sample comment
T000011590,98612,2018-05-05 23:25:00.000,W,W0000211661,Sample comment
T000011591,66435,2018-05-06 00:25:00.000,C,C0000503817,Sample comment
T000011592,98455,2018-05-06 00:25:00.000,C,C0000505401,Sample comment
T000011593,224486,2018-05-06 00:25:00.000,C,C0000507540,Sample comment
T000011594,119775,2018-05-06 00:35:00.000,C,C0000506404,Sample comment
T000011595,87755,2018-05-06 00:35:00.000,C,C0000504836,Sample comment
T000011596,93373,2018-05-06 00:51:00.000,W,W0000211683,Sample comment
T000011597,125393,2018-05-06 00:51:00.000,W,W0000211684,Sample comment
T000011598,84893,2018-05-06 02:26:00.000,C,C0000504726,Sample comment
T000011599,116913,2018-05-06 02:26:00.000,C,C0000506293,Sample comment
T000011600,162802,2018-05-06 02:45:00.000,W,W0000211689,Sample comment
T000011601,66742,2018-05-06 02:45:00.000,W,W0000211687,Sample comment
T000011602,98762,2018-05-06 02:45:00.000,W,W0000211688,Sample comment
T000011603,132585,2018-05-06 02:46:00.000,C,C0000506870,Sample comment
T000011604,68545,2018-05-06 02:46:00.000,C,C0000503906,Sample comment
T000011605,100565,2018-05-06 02:46:00.000,C,C0000505480,Sample comment
T000011606,112463,2018-05-06 02:49:00.000,C,C0000506075,Sample comment
T000011607,238494,2018-05-06 02:49:00.000,C,C0000507642,Sample comment
T000011608,206523,2018-05-06 02:49:00.000,C,C0000507417,Sample comment
T000011609,122241,2018-05-06 04:01:00.000,C,C0000506517,Sample comment
T000011610,90221,2018-05-06 04:01:00.000,C,C0000504948,Sample comment
T000011611,91423,2018-05-06 04:43:00.000,W,W0000211712,Sample comment
T000011612,123443,2018-05-06 04:43:00.000,W,W0000211713,Sample comment
T000011613,66562,2018-05-06 07:27:00.000,W,W0000211728,Sample comment
T000011614,224613,2018-05-06 07:27:00.000,W,W0000211730,Sample comment
T000011615,98582,2018-05-06 07:27:00.000,W,W0000211729,Sample comment
T000011616,86418,2018-05-06 08:43:00.000,W,W0000211746,Sample comment
T000011617,244469,2018-05-06 08:43:00.000,W,W0000211748,Sample comment
T000011618,118438,2018-05-06 08:43:00.000,W,W0000211747,Sample comment
T000011619,171218,2018-05-06 09:42:00.000,W,W0000211752,Sample comment
T000011620,107178,2018-05-06 09:42:00.000,W,W0000211750,Sample comment
T000011621,139198,2018-05-06 09:42:00.000,W,W0000211751,Sample comment
T000011622,1100108,2018-05-06 09:57:00.000,W,W0000211755,Sample comment
T000011623,224070,2018-05-06 09:57:00.000,W,W0000211754,Sample comment
T000011624,98039,2018-05-06 09:57:00.000,W,W0000211753,Sample comment
T000011625,101124,2018-05-06 09:58:00.000,C,C0000505508,Sample comment
T000011626,69104,2018-05-06 09:58:00.000,C,C0000503934,Sample comment
T000011627,165164,2018-05-06 09:58:00.000,C,C0000507115,Sample comment
T000011628,156704,2018-05-06 11:28:00.000,W,W0000211799,Sample comment
T000011629,92664,2018-05-06 11:28:00.000,W,W0000211797,Sample comment
T000011630,124684,2018-05-06 11:28:00.000,W,W0000211798,Sample comment
T000011631,106344,2018-05-06 11:32:00.000,W,W0000211801,Sample comment
T000011632,138364,2018-05-06 11:32:00.000,W,W0000211802,Sample comment
T000011633,100190,2018-05-06 13:01:00.000,C,C0000505461,Sample comment
T000011634,68170,2018-05-06 13:01:00.000,C,C0000503890,Sample comment
T000011635,218132,2018-05-06 13:58:00.000,C,C0000507484,Sample comment
T000011636,124072,2018-05-06 13:58:00.000,C,C0000506627,Sample comment
T000011637,92052,2018-05-06 13:58:00.000,C,C0000505058,Sample comment
T000011638,179607,2018-05-06 14:07:00.000,C,C0000507221,Sample comment
T000011639,147587,2018-05-06 14:07:00.000,C,C0000506986,Sample comment
T000011640,1100091,2018-05-06 14:07:00.000,C,C0000507821,Sample comment
T000011641,115567,2018-05-06 14:07:00.000,C,C0000506229,Sample comment
T000011642,241598,2018-05-06 14:07:00.000,C,C0000507663,Sample comment
T000011643,115567,2018-05-06 14:15:00.000,W,W0000211819,Sample comment
T000011644,209627,2018-05-06 14:15:00.000,W,W0000211820,Sample comment
T000011645,241598,2018-05-06 14:15:00.000,W,W0000211821,Sample comment
T000011646,1100091,2018-05-06 14:15:00.000,W,W0000211822,Sample comment
T000011647,112739,2018-05-06 14:28:00.000,C,C0000506086,Sample comment
T000011648,88418,2018-05-06 14:38:00.000,W,W0000211824,Sample comment
T000011649,120438,2018-05-06 14:38:00.000,W,W0000211825,Sample comment
T000011650,126231,2018-05-06 14:43:00.000,W,W0000211829,Sample comment
T000011651,94211,2018-05-06 14:43:00.000,W,W0000211828,Sample comment
T000011652,143607,2018-05-06 15:29:00.000,W,W0000211832,Sample comment
T000011653,111587,2018-05-06 15:29:00.000,W,W0000211831,Sample comment
T000011654,113745,2018-05-06 15:44:00.000,W,W0000211835,Sample comment
T000011655,111133,2018-05-06 16:29:00.000,W,W0000211838,Sample comment
T000011656,72823,2018-05-06 16:37:00.000,W,W0000211840,Sample comment
T000011657,104843,2018-05-06 16:37:00.000,W,W0000211841,Sample comment
T000011658,168883,2018-05-06 16:37:00.000,W,W0000211842,Sample comment
T000011659,120469,2018-05-06 19:19:00.000,C,C0000506432,Sample comment
T000011660,88449,2018-05-06 19:19:00.000,C,C0000504865,Sample comment
T000011661,95382,2018-05-06 19:55:00.000,C,C0000505230,Sample comment
T000011662,221462,2018-05-06 19:55:00.000,C,C0000507511,Sample comment
T000011663,127402,2018-05-06 19:55:00.000,C,C0000506799,Sample comment
T000011664,90472,2018-05-06 22:27:00.000,C,C0000504959,Sample comment
T000011665,122492,2018-05-06 22:27:00.000,C,C0000506530,Sample comment
T000011666,121858,2018-05-06 23:08:00.000,W,W0000211873,Sample comment
T000011667,89838,2018-05-06 23:08:00.000,W,W0000211872,Sample comment
T000011668,113809,2018-05-06 23:21:00.000,W,W0000211878,Sample comment
T000011669,120047,2018-05-07 01:27:00.000,W,W0000211889,Sample comment
T000011670,88027,2018-05-07 01:27:00.000,W,W0000211888,Sample comment
T000011671,184087,2018-05-07 01:27:00.000,W,W0000211890,Sample comment
T000011672,120463,2018-05-07 01:48:00.000,C,C0000506429,Sample comment
T000011673,88443,2018-05-07 01:48:00.000,C,C0000504862,Sample comment
T000011674,120463,2018-05-07 01:56:00.000,W,W0000211897,Sample comment
T000011675,88443,2018-05-07 01:56:00.000,W,W0000211896,Sample comment
T000011676,100427,2018-05-07 03:00:00.000,W,W0000211914,Sample comment
T000011677,68407,2018-05-07 03:00:00.000,W,W0000211913,Sample comment
T000011678,95950,2018-05-07 04:12:00.000,C,C0000505258,Sample comment
T000011679,127970,2018-05-07 04:12:00.000,C,C0000506825,Sample comment
T000011680,223133,2018-05-07 04:14:00.000,W,W0000211927,Sample comment
T000011681,191162,2018-05-07 04:14:00.000,W,W0000211926,Sample comment
T000011682,97102,2018-05-07 04:14:00.000,W,W0000211925,Sample comment
T000011683,97102,2018-05-07 04:30:00.000,C,C0000505319,Sample comment
T000011684,117551,2018-05-07 05:02:00.000,C,C0000506319,Sample comment
T000011685,85531,2018-05-07 05:02:00.000,C,C0000504756,Sample comment
T000011686,113515,2018-05-07 05:03:00.000,W,W0000211939,Sample comment
T000011687,113515,2018-05-07 05:05:00.000,C,C0000506120,Sample comment
T000011688,73052,2018-05-07 05:45:00.000,C,C0000504108,Sample comment
T000011689,105072,2018-05-07 05:45:00.000,C,C0000505685,Sample comment
T000011690,106175,2018-05-07 07:19:00.000,C,C0000505735,Sample comment
T000011691,106175,2018-05-07 07:22:00.000,W,W0000211976,Sample comment
T000011692,138195,2018-05-07 07:22:00.000,W,W0000211977,Sample comment
T000011693,232206,2018-05-07 07:22:00.000,W,W0000211979,Sample comment
T000011694,200235,2018-05-07 07:22:00.000,W,W0000211978,Sample comment
T000011695,128848,2018-05-07 07:33:00.000,C,C0000506846,Sample comment
T000011696,96828,2018-05-07 07:33:00.000,C,C0000505307,Sample comment
T000011697,64808,2018-05-07 07:33:00.000,C,C0000503710,Sample comment
T000011698,96828,2018-05-07 07:41:00.000,W,W0000211993,Sample comment
T000011699,160868,2018-05-07 07:41:00.000,W,W0000211994,Sample comment
T000011700,64808,2018-05-07 07:41:00.000,W,W0000211992,Sample comment
T000011701,125630,2018-05-07 12:33:00.000,W,W0000212032,Sample comment
T000011702,93610,2018-05-07 12:33:00.000,W,W0000212031,Sample comment
T000011703,251661,2018-05-07 12:33:00.000,W,W0000212033,Sample comment
T000011704,106344,2018-05-07 14:30:00.000,C,C0000505745,Sample comment
T000011705,170384,2018-05-07 14:30:00.000,C,C0000507150,Sample comment
T000011706,69104,2018-05-07 16:01:00.000,W,W0000212049,Sample comment
T000011707,101124,2018-05-07 16:01:00.000,W,W0000212050,Sample comment
T000011708,108122,2018-05-07 17:47:00.000,W,W0000212068,Sample comment
T000011709,202182,2018-05-07 17:47:00.000,W,W0000212069,Sample comment
T000011710,172011,2018-05-07 18:23:00.000,C,C0000507160,Sample comment
T000011711,107971,2018-05-07 18:23:00.000,C,C0000505817,Sample comment
T000011712,104843,2018-05-07 19:16:00.000,C,C0000505672,Sample comment
T000011713,72823,2018-05-07 19:16:00.000,C,C0000504098,Sample comment
T000011714,198903,2018-05-07 19:16:00.000,C,C0000507358,Sample comment
T000011715,136863,2018-05-07 19:16:00.000,C,C0000506896,Sample comment
T000011716,136212,2018-05-07 19:36:00.000,C,C0000506885,Sample comment
T000011717,72172,2018-05-07 19:36:00.000,C,C0000504074,Sample comment
T000011718,198252,2018-05-07 19:36:00.000,C,C0000507355,Sample comment
T000011719,104192,2018-05-07 19:36:00.000,C,C0000505646,Sample comment
T000011720,72172,2018-05-07 19:43:00.000,W,W0000212103,Sample comment
T000011721,104192,2018-05-07 19:43:00.000,W,W0000212104,Sample comment
T000011722,209474,2018-05-07 20:18:00.000,W,W0000212116,Sample comment
T000011723,1100053,2018-05-07 20:18:00.000,W,W0000212117,Sample comment
T000011724,115414,2018-05-07 20:18:00.000,W,W0000212114,Sample comment
T000011725,147434,2018-05-07 20:18:00.000,W,W0000212115,Sample comment
T000011726,95662,2018-05-07 22:12:00.000,W,W0000212127,Sample comment
T000011727,127682,2018-05-07 22:12:00.000,W,W0000212128,Sample comment
T000011728,98881,2018-05-08 00:21:00.000,W,W0000212145,Sample comment
T000011729,66861,2018-05-08 00:21:00.000,W,W0000212144,Sample comment
T000011730,120469,2018-05-08 01:24:00.000,W,W0000212148,Sample comment
T000011731,88449,2018-05-08 01:24:00.000,W,W0000212147,Sample comment
T000011732,252262,2018-05-08 03:07:00.000,C,C0000507732,Sample comment
